,month,year,num_of_screen0,num_of_screening0,nation2,num_of_ch,major_distributor,grade,time,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,a_avg_dir,r_avg_dir,a_avg_act,r_avg_act
50,12,2019,761,24843,0,2,0.0,1,104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,685000.0,7.6925,4063403.024,8.316547619
51,3,2016,618,35323,1,4,0.0,2,126.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1016666.667,8.22,551054.5679,7.93225
52,1,2015,841,53304,0,3,1.0,4,135.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1681666.667,7.615,1449119.063,7.904444444
53,12,2017,2028,80358,0,4,1.0,3,142.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5873333.333,8.66,1224780.524,7.491755952
54,12,2017,1426,66760,0,4,1.0,3,142.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5873333.333,8.66,1224780.524,7.491755952
55,11,2015,227,1971,2,6,0.0,1,85.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000.0,6.73,1330341.896,7.471041667
56,8,2013,478,15485,1,11,1.0,1,104.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251412.1,7.850535714,550110.0521,7.563958333
57,6,2018,121,2183,1,7,1.0,2,101.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,187712.0,8.472,150394.8413,8.159642857
58,12,2014,404,8826,0,8,0.0,1,109.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,134176.6667,7.418333333,881628.7036,7.923738095
59,12,2014,205,818,0,8,0.0,1,109.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,134176.6667,7.418333333,881628.7036,7.923738095
60,8,2016,237,2267,1,9,0.0,1,85.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,104915.6,7.521666667,186799.7974,7.788214286
61,9,2015,299,4654,1,3,1.0,3,81.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89000.0,6.81,89000.0,5.7075
62,11,2013,94,1227,1,0,0.0,3,89.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22986.63333,7.2875,97851.15333,7.686333333
63,11,2018,313,3510,1,3,1.0,3,115.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,370333.3333,8.533333333,113303.5833,8.048111111
64,9,2016,515,19585,1,7,1.0,2,112.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,255747.5,8.48,674865.8095,8.027095238
65,11,2014,77,2183,0,3,0.0,2,119.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28739.0,8.095,4311187.143,7.48297619
66,10,2016,462,10476,0,2,0.0,2,93.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25638.66667,8.88,1690974.438,7.427142857
67,3,2017,331,4012,1,4,1.0,4,112.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54250.0,7.79,564925.9792,8.05625
68,8,2016,57,1378,2,2,0.0,2,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9890.4,8.74,288941.8016220561,5.461852312476617
69,5,2019,973,63163,0,2,1.0,3,107.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,820680.7143,8.277142857,1088000.0,8.411666667
70,2,2016,1812,153532,0,2,1.0,3,126.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4330000.0,7.5625,3428666.667,7.575119048
71,11,2015,1109,131155,0,2,1.0,3,88.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1013.0,5.076666667,55462.0,5.446666667
72,4,2015,178,2572,0,2,0.0,4,96.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3666625.0,7.74875,514812.25,6.316458333
73,2,2018,208,5474,0,0,0.0,3,92.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1138221.81,7.531354167
74,5,2017,945,56530,1,4,1.0,3,104.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,225768.32117104737,5.498639112275811,852694.9048,7.664190476
75,1,2014,1010,157683,1,0,1.0,1,103.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,8351666.667,8.867083333,6557500.0,9.025
76,11,2019,2648,282557,1,2,1.0,1,103.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,8351666.667,8.867083333,6557500.0,9.025
77,2,2018,135,1291,2,3,0.0,1,83.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,666866.2833,8.065
78,11,2019,83,1213,2,2,0.0,4,93.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
79,11,2013,524,38819,0,9,0.0,3,118.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,598948.4286,7.642857143,2452595.114,7.568459184
80,4,2015,27,901,2,3,0.0,2,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7406.0,7.333333333,63421.0,7.598888889
81,10,2019,56,1306,2,0,0.0,4,110.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18000.0,5.498639112275811,288941.8016220561,5.461852312476617
82,6,2015,489,18520,0,3,1.0,3,99.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1445714.286,7.712857143,2046288.917,8.324166667
83,6,2014,318,5727,0,0,0.0,3,145.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,681319.75,7.800833333,931666.2917,7.545666667
84,5,2016,526,19644,0,2,0.0,3,116.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1238071.0,7.2525,909288.1667,8.135833333
85,7,2015,142,1768,0,10,0.0,1,80.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56000.0,8.05,462489.6667,7.742916667
86,5,2013,583,37524,0,5,1.0,3,112.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1278000.0,7.852857143,1369362.019,7.781780952
87,9,2016,765,38048,0,2,1.0,1,129.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,919336.7143,7.32,2660785.375,7.887678571
88,5,2014,81,1211,0,5,0.0,2,78.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24000.0,9.19,288941.8016220561,8.3125
89,8,2016,511,18026,1,5,1.0,2,116.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,571833.3333,7.978333333,2468816.667,8.205238095
90,5,2014,610,25335,1,0,1.0,2,132.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1906000.0,7.286,826010.25,7.68402381
91,5,2019,923,15867,1,3,1.0,2,132.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1660000.0,7.8725,430470.0667,8.190761905
92,12,2019,68,572,1,4,0.0,2,111.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33000.0,8.51,370016.875,7.988
93,5,2016,1485,130322,0,5,1.0,3,94.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3000211.8,7.741666667,1488110.605,7.578065476
94,3,2018,1124,88477,0,0,1.0,3,94.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1041666.667,6.956666667,1905846.877,7.416103175
95,3,2017,200,3102,1,0,0.0,3,121.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248300.1667,8.021666667,543935.1111,8.058333333
96,2,2018,833,42991,0,5,1.0,3,108.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,347686.5,7.575,2274409.238,7.809019048
97,10,2018,536,21601,1,4,1.0,1,104.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1330243.167,8.14,1679195.667,8.528333333
98,3,2017,807,36261,1,1,1.0,3,107.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,695000.0,7.345,4721333.333,9.04
99,10,2013,611,51425,0,2,1.0,3,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1428592.143,7.34375,2648503.417,8.217916667
100,8,2017,246,10978,0,4,0.0,3,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,225768.32117104737,5.498639112275811,2651900.0,8.79
101,8,2018,1317,99001,0,4,1.0,2,137.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3579285.714,8.058571429,3267709.117,7.929767857
102,4,2013,37,1355,0,4,0.0,4,75.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8547.25,7.63,2044309.147,7.79925
103,1,2017,1392,142989,0,3,1.0,3,125.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2857500.0,6.954,3277753.524,8.030416667
104,4,2019,564,11578,1,3,1.0,3,99.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
105,2,2014,591,30630,0,3,1.0,4,108.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,481490.2,7.57,1169721.508,8.070595238
106,9,2013,1240,125073,0,6,1.0,3,139.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4227933.333,8.256833333,4241896.825,8.01521627
107,8,2019,806,29048,0,7,1.0,2,108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1028463.932,7.74752381
108,9,2017,135,1853,1,1,0.0,2,102.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,296954.25,7.735,296954.25,7.735
109,11,2015,363,10487,2,5,0.0,2,119.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,159000.0,8.353333333,55428.59667,7.8528
110,5,2019,200,5245,0,3,0.0,1,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22000.0,8.66,276967.875,7.528888889
111,1,2019,424,4799,1,7,0.0,1,89.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1051617.25,7.94
112,1,2016,515,13477,1,5,1.0,2,90.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13819.0,8.05,340967.5,8.054166667
113,11,2018,167,2691,1,5,1.0,2,90.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13819.0,8.05,340967.5,8.054166667
114,8,2016,562,20689,0,3,0.0,2,126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,2356585.444,7.854611111
115,11,2018,1180,100804,0,5,1.0,2,114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1513333.333,8.393333333,2247225.048,8.05627381
116,12,2014,2010,212664,0,4,1.0,2,126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5392857.143,8.824285714,3243517.869,7.949261905
117,12,2014,966,63603,0,4,1.0,2,126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5392857.143,8.824285714,3243517.869,7.949261905
118,7,2014,1394,67237,0,2,1.0,3,137.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4297642.857,8.008285714,4254666.667,7.724833333
119,11,2018,92,2195,0,4,0.0,3,121.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17211.66667,7.868333333,1215297.208,7.957940476
120,7,2017,2027,108775,0,5,1.0,3,132.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5765714.286,8.215714286,3237328.033,7.920414286
121,1,2016,814,33127,1,10,1.0,1,101.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,856666.6667,8.983333333,986894.4688,8.398041667
122,12,2019,324,2926,1,2,1.0,3,109.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832086.333,8.515,1112368.217,8.0335
123,8,2016,85,1836,1,1,0.0,3,126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12719.33333,7.435,809307.5,8.01
124,2,2014,99,1599,2,2,0.0,1,133.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32000.0,9.0,288941.8016220561,5.461852312476617
125,6,2016,841,56380,0,3,1.0,3,119.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,375930.1667,8.116666667,3101619.048,7.648190476
126,2,2018,966,52427,0,0,1.0,2,110.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,741939.3333,7.275714286,791948.875,7.704285714
127,2,2016,876,90286,0,6,0.0,3,127.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,157221.0,7.780166667
128,3,2015,28,712,0,4,0.0,1,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,225768.32117104737,5.498639112275811,343586.6952,7.45
129,11,2014,55,992,0,4,0.0,1,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,225768.32117104737,5.498639112275811,343586.6952,7.45
130,8,2014,43,775,0,1,0.0,1,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1140500.0,8.485,416845.5,7.222857143
131,7,2017,168,2451,0,3,0.0,4,97.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,133500.0,7.4725,328376.1,7.1775
132,9,2017,837,35430,1,2,1.0,3,169.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
133,9,2019,999,25622,1,3,1.0,3,169.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520333.3333,7.74,787746.6905,8.006380952
134,1,2018,956,95431,0,3,1.0,2,120.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,2260245.889,8.147
135,2,2014,49,1356,2,6,0.0,2,99.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,100600.0,9.022
136,4,2018,643,30376,0,1,0.0,3,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,225768.32117104737,5.498639112275811,1006166.667,7.721666667
137,1,2016,592,27186,0,2,1.0,3,103.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1056721.667,6.926666667,1653928.571,8.1175
138,5,2014,168,9980,1,4,1.0,3,104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,313413.6667,8.073333333,1652608.892,8.436666667
139,10,2015,681,38678,0,3,0.0,3,109.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571170.25,7.345,2819428.571,7.802142857
140,1,2019,540,7704,0,7,0.0,2,126.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1795439.944,7.793829932
141,7,2013,34,713,2,0,0.0,3,168.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
142,2,2017,361,5294,0,4,1.0,2,106.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1795285.714,7.938571429,1062803.292,8.129270833
143,9,2018,48,2164,1,6,1.0,3,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,187712.0,8.472,849817.2698,7.888055556
144,3,2014,241,26377,1,6,1.0,3,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,187712.0,8.472,849817.2698,7.888055556
145,4,2014,95,1165,2,0,0.0,3,90.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
146,8,2016,288,3933,0,3,0.0,4,91.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,847205.4,6.947142857,867582.2698,7.335297619
147,12,2013,98,3906,2,5,0.0,1,121.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60928.33333,8.276666667,54994.77143,7.683666667
148,12,2013,41,1272,2,5,0.0,1,121.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60928.33333,8.276666667,54994.77143,7.683666667
149,6,2014,358,13079,2,3,1.0,2,103.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,101096.6,7.484,260035.0952,7.471944444
150,2,2015,512,19227,1,2,1.0,4,105.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,130170.0,7.558,60325.3,8.043
151,6,2014,61,1760,2,3,0.0,4,141.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28059.2,7.795,44000.0,7.84
152,2,2017,598,23094,1,6,1.0,2,103.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,93517.33333,7.814,713372.0667,7.76402381
153,1,2019,398,18244,1,2,0.0,2,130.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,315000.0,7.886666667,357279.3667,8.6725
154,12,2018,1173,13499,1,2,1.0,1,89.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068000.0,8.708,247190.4,8.548
155,12,2018,724,10998,1,2,1.0,1,89.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068000.0,8.708,247190.4,8.548
156,10,2016,381,6278,0,0,1.0,3,114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1350924.703,7.732553571
157,6,2015,894,66211,0,2,1.0,3,108.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2736964.286,8.155,4292142.857,8.589285714
158,1,2014,183,1952,2,12,1.0,1,89.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,60000.0,8.4,48572.46667,8.337777778
159,10,2018,326,1726,2,7,0.0,1,57.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42500.0,8.655,796530.2857,7.818571429
160,1,2019,763,15121,0,4,1.0,1,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511250.0,8.98,870000.0,7.72
161,1,2016,200,5395,0,4,0.0,1,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197875.0,8.24,256047.6429,8.292142857
162,2,2013,72,941,2,3,0.0,1,109.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
163,6,2014,235,1378,2,3,0.0,1,68.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11799.5,7.775,15474.66667,7.428888889
164,9,2015,351,3522,2,5,0.0,1,100.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,110000.0,8.5,179428.5714,8.687142857
165,12,2016,282,2136,2,8,1.0,1,103.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115000.0,8.68,674092.8438,7.9171875
166,8,2017,351,4274,2,7,1.0,1,101.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,225768.32117104737,5.498639112275811,324143.4762,8.043809524
167,8,2018,463,5488,2,0,0.0,1,108.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,394799.9821,8.343630952
168,7,2013,239,3555,2,6,1.0,1,104.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.6667,8.803333333,171215.2143,8.290714286
169,9,2014,277,4040,2,5,0.0,1,109.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115000.0,8.68,179428.5714,8.687142857
170,4,2017,231,3905,0,4,1.0,1,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,582230.125,6.707142857
171,8,2014,91,954,0,3,0.0,1,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000.0,7.61,207333.3333,7.98125
172,1,2018,305,2311,2,3,0.0,1,67.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
173,5,2014,327,5429,2,3,1.0,2,108.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136333.3333,8.3,99057.0,8.388333333
174,9,2019,459,3602,0,4,0.0,1,72.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,3370000.0,7.938333333
175,9,2018,294,2847,0,5,0.0,1,72.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,85375.0,8.25
176,7,2019,117,1106,0,4,0.0,1,77.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,2567062.5,8.57
177,2,2017,124,3830,2,3,0.0,2,120.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,120000.0,9.26,288941.8016220561,5.461852312476617
178,12,2017,207,1835,2,5,0.0,1,65.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
179,6,2013,99,1061,2,2,1.0,1,90.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000.0,8.666666667,137600.0,8.786
180,2,2016,254,3903,2,31,1.0,1,89.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430000.0,7.79,311736.3542,7.893259259
181,5,2016,523,7758,0,6,1.0,1,75.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.0,7.05,509392.7054,8.499761905
182,3,2017,98,1529,2,5,0.0,2,92.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10353.0,8.903333333,288941.8016220561,5.461852312476617
183,4,2017,125,1009,1,12,0.0,1,84.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,370964.5,7.798492063
184,7,2019,561,5320,2,2,1.0,1,68.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
185,9,2017,232,4066,2,14,1.0,1,76.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,640672.0771,7.81845
186,9,2018,454,5398,2,13,1.0,1,103.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,841391.6667,8.103888889
187,7,2016,403,6607,2,30,1.0,1,94.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298333.3333,8.776666667,862217.7589,7.639394841
188,7,2015,509,11765,2,12,1.0,1,97.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298333.3333,8.776666667,685649.625,8.474875
189,9,2017,486,6240,2,30,1.0,1,90.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000.0,8.59,498749.0759,7.989236905
190,6,2016,210,1500,2,2,1.0,1,130.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000.0,9.01,288941.8016220561,5.461852312476617
191,7,2017,547,7619,2,2,1.0,1,103.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,183500.0,8.72,288941.8016220561,8.3125
192,12,2018,825,7755,2,4,1.0,1,104.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167500.0,8.3625,288941.8016220561,5.461852312476617
193,12,2018,489,5329,2,4,1.0,1,104.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167500.0,8.3625,288941.8016220561,5.461852312476617
194,4,2017,96,3083,2,3,0.0,2,91.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32921.0,9.11,85500.0,9.45625
195,12,2019,259,1099,0,3,0.0,1,73.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15000.0,8.995,207333.3333,7.65
196,11,2013,38,351,2,1,0.0,1,82.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13000.0,9.06,288941.8016220561,5.461852312476617
197,10,2014,363,6727,2,0,0.0,1,60.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
198,11,2015,344,4120,2,46,0.0,1,60.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100000.0,8.39,191376.3265,8.153314394
199,11,2016,406,3805,2,0,1.0,1,60.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,42500.0,8.655,65600.0,8.66
200,11,2017,370,3536,2,8,1.0,1,58.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95333.33333,8.0525,60354.75,8.718333333
201,8,2014,123,1998,2,3,0.0,1,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256714.2857,8.587142857,288941.8016220561,5.461852312476617
202,1,2015,360,7472,2,4,1.0,1,98.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256714.2857,8.587142857,52218.6875,7.420208333
203,12,2017,1043,10449,2,2,0.0,1,98.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256714.2857,8.587142857,288941.8016220561,5.461852312476617
204,12,2017,626,7796,2,2,0.0,1,98.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256714.2857,8.587142857,288941.8016220561,5.461852312476617
205,12,2018,655,5338,2,2,0.0,1,98.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
206,12,2018,493,4484,2,2,0.0,1,98.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
207,1,2014,406,8363,2,1,1.0,1,94.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256714.2857,8.587142857,288941.8016220561,5.461852312476617
208,12,2012,48,671,2,3,1.0,1,93.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256714.2857,8.587142857,288941.8016220561,5.461852312476617
209,6,2018,588,6839,2,7,0.0,1,90.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256714.2857,8.587142857,749333.0,7.434047619
210,4,2016,258,2763,0,4,0.0,1,72.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57000.0,8.59,634366.6667,7.475
