name,nation,rep_nation,distributor,date3,month,year,sales0,boxoffice_num0,num_of_screen0,num_of_screening0,nation2,num_of_ch,major_distributor,grade,time,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,sales_share,a_avg_dir,r_avg_dir,a_avg_act,r_avg_act
라스트 스탠드,미국,"미국,한국",(주)씨제이이엔엠,2013.2.21,2,2013,492763000,66790,300,7704,미국,0,1,청소년 관람불가,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,0,0,0,0
라스트 엑소시즘: 잠들지 않는 영혼,미국,미국,(주)팝파트너스,2013.6.27,6,2013,65939500,9442,92,1182,미국,2,0,15세 관람가,88,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,33570,7.72
라스트 위치 헌터,미국,미국,TCO(주)더콘텐츠온,2015.12.30,12,2015,934949800,122039,553,4296,미국,3,0,15세 관람가,106,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,167578,6.4175,1670718.54,6.912063492
라스트 위치 헌터,미국,미국,TCO(주)더콘텐츠온,2015.12.30,12,2015,345219000,49558,275,1453,미국,3,0,15세 관람가,106,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,167578,6.4175,1670718.54,6.912063492
라스트 크리스마스,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2019.12.5,12,2019,2058391130,249323,623,14580,미국,0,1,12세 관람가,103,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10%,571833.3333,7.978333333,629340.4167,7.424166667
라스트베가스,미국,미국,(주)나이너스엔터테인먼트,2014.5.8,5,2014,1363570176,177938,349,10796,미국,4,0,15세 관람가,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,834000,8.001428571,1339840.833,8.070535714
라이드 : 나에게로의 여행,미국,미국,(주)티캐스트,2015.7.16,7,2015,125004700,15195,29,789,미국,4,0,15세 관람가,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,370405.0238,7.702222222
라이언,호주,"호주,영국,미국",(주)이수C&E,2017.2.1,2,2017,779680700,104439,205,6325,기타,0,0,12세 관람가,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,65500,8.57,402215.8238,8.610166667
라이온 킹,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2019.7.17,7,2019,41519457430,4743264,1936,126496,미국,0,1,전체 관람가,89,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.20%,341304.9167,8.277428571,667905.4222,8.649055556
라이트 아웃,미국,미국,워너브러더스 코리아(주),2016.8.24,8,2016,8893059975,1111284,659,34444,미국,4,1,15세 관람가,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.50%,1230000,7.66,1359521.55,7.75025
라이프,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017.4.5,4,2017,3791748210,459984,647,27762,미국,0,1,15세 관람가,127,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.20%,158026,7.48,1271107.536,8.180079365
라이프,캐나다,"캐나다,독일,오스트리아 ,미국","(주)영화사오원,(주)프레인글로벌",2015.10.15,10,2015,155668185,19596,99,1893,기타,0,0,15세 관람가,127,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,158026,7.48,1271107.536,8.180079365
라이프 오브 파이,미국,미국,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)",2018.4.12,4,2018,440237100,41271,87,2239,미국,2,1,전체 관람가,127,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,683707,7.786666667
라이프 오브 파이,미국,미국,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)",2013.1.1,1,2013,15812506500,1588373,392,32722,미국,2,1,전체 관람가,127,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.00%,0,0,683707,7.786666667
라자루스,미국,미국,(유)조이앤시네마,2015.7.2,7,2015,215951800,27445,89,1232,미국,0,0,15세 관람가,83,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00%,14488.5,6.97,754204.2467,7.867
람보 : 라스트 워,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",2019.10.23,10,2019,800099140,103199,483,8220,미국,1,0,청소년 관람불가,101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,131359.2667,7.835,129255.2,7.38
래빗 스쿨,독일,독일,예지림엔터테인먼트,2017.11.23,11,2017,401768900,55784,314,2277,기타,0,0,전체 관람가,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,25185.33333,7.896666667,0,8.85
램페이지,미국,미국,워너브러더스 코리아(주),2018.4.12,4,2018,11951980109,1385511,909,55295,미국,4,1,12세 관람가,107,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.70%,869600,7.748,844815.2083,7.700916667
러덜리스,미국,미국,그린나래미디어(주),2015.7.9,7,2015,613113720,77867,117,3525,미국,2,0,12세 관람가,105,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,83500,8.86,511004.6667,7.97125
러브 라이브! 더 스쿨 아이돌 무비,일본,일본,(주)박수엔터테인먼트,2015.9.3,9,2015,985069000,130223,66,2637,기타,9,0,전체 관람가,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,160000,9.085,0,0
러브 액츄얼리,미국,"미국,영국","(주)제이앤씨미디어그룹,와이드 릴리즈(주),UIP코리아,(유)조이앤시네마",2017.12.20,12,2017,167459800,19561,97,817,미국,9,0,15세 관람가,130,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,1029000,8.898571429,322264.4218,8.263363095
러브 액츄얼리,미국,"미국,영국","(주)제이앤씨미디어그룹,와이드 릴리즈(주),UIP코리아,(유)조이앤시네마",2015.12.17,12,2015,563342808,70500,105,1895,미국,9,0,15세 관람가,130,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,1029000,8.898571429,322264.4218,8.263363095
러브 앤 머시,미국,미국,판씨네마(주),2015.7.30,7,2015,211780800,26812,51,1331,미국,3,0,15세 관람가,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,50818.75,8.09,73001.95238,7.346126984
러브 앳,프랑스,"프랑스,벨기에",(주)크리픽쳐스,2019.11.27,11,2019,745125500,93085,153,5074,기타,2,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,50889.5,8.61,41723,8.889
러브 유어셀프 인 서울,한국,한국,씨제이 씨지브이(CJ CGV)(주),2019.1.26,1,2019,3209682900,342366,224,4535,한국,0,1,전체 관람가,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20%,965.25,8.74,0,6.14
"러브, 로지",영국,"영국,독일",(주)넥스트엔터테인먼트월드(NEW),2014.12.10,12,2014,2223782646,292177,379,11935,기타,2,1,15세 관람가,102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10%,290000,8,168467.525,7.4045
러브라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우,일본,일본,(주)애니플러스,2019.2.14,2,2019,240726070,26931,66,1550,기타,9,0,전체 관람가,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,13356,6.99
러브레이스,미국,미국,씨너스엔터테인먼트(주),2013.10.17,10,2013,139215138,19933,154,2506,미국,6,0,청소년 관람불가,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,20000,7.55,315831.25,7.5895
러브레터,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트",2017.12.13,12,2017,207828700,26557,121,1661,기타,1,0,전체 관람가,117,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,15325.6,7.491666667,14750,7.135714286
러브레터,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트",2016.1.14,1,2016,197869900,24510,150,1678,기타,1,0,전체 관람가,117,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,15325.6,7.491666667,14750,7.135714286
러브레터,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트",2013.2.14,2,2013,341717500,45421,53,1763,기타,1,0,전체 관람가,117,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,15325.6,7.491666667,14750,7.135714286
러브액츄얼리: 크리스마스 에디션,미국,"미국,영국",(주)팝엔터테인먼트,2013.12.18,12,2013,220720647,28872,82,1098,미국,9,0,15세 관람가,130,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,1029000,8.898571429,322264.4218,8.263363095
러빙 빈센트,영국,"영국,폴란드","(주)스튜디오디에이치엘,판씨네마(주)",2017.11.9,11,2017,3264892761,409692,314,15804,기타,4,0,15세 관람가,95,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,220688.5,8.74,548772.6714,8.4785
러빙 빈센트,영국,"영국,폴란드","(주)스튜디오디에이치엘,판씨네마(주)",2017.11.9,11,2017,3061456861,384540,272,14651,기타,4,0,15세 관람가,95,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20%,220688.5,8.74,548772.6714,8.4785
러빙 빈센트 : 비하인드 에디션,영국,영국,(주)이수C&E,2018.12.13,12,2018,171441500,19886,97,1417,기타,0,0,0,95,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,0,0,0,0
러스트 앤 본,프랑스,프랑스,그린나래미디어(주),2013.5.2,5,2013,240253900,31800,38,1622,기타,0,0,청소년 관람불가,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,0,0,0,0
러시 : 더 라이벌,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2013.10.9,10,2013,931998000,126994,270,8129,미국,4,1,청소년 관람불가,123,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.10%,208146.7143,8.395714286,1817250,8.13
럭키,한국,한국,(주)쇼박스,2016.10.13,10,2016,56444461256,6975290,1234,155977,한국,0,1,15세 관람가,119,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3.20%,1778465.833,8.433333333,2547599.854,7.539136905
런 올 나이트,미국,미국,워너브러더스 코리아(주),2015.3.19,3,2015,2293671495,289534,411,15865,미국,5,1,청소년 관람불가,114,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.10%,204119.6667,7.493333333,332677.4452,7.573304762
런닝맨,한국,"한국,미국",이십세기폭스코리아(주),2013.4.4,4,2013,10060239500,1422844,567,45995,한국,0,1,15세 관람가,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60%,1996666.667,7.8575,1852650.208,7.64872619
런닝맨 : 풀룰루의 역습,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2018.12.5,12,2018,1420218750,186912,511,5521,한국,6,1,전체 관람가,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,180000,7.73,479837.2143,8.118571429
런던 해즈 폴른,미국,"미국,영국",메가박스중앙(주)플러스엠,2016.3.10,3,2016,5908367979,731584,526,37569,미국,3,0,15세 관람가,98,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.30%,365490,7.985,314411.8222,8.03825
런치박스,인도,"인도,프랑스,독일",(주)팝엔터테인먼트,2014.4.10,4,2014,109941000,14660,40,945,기타,0,0,12세 관람가,104,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,28500,8.24,32539.5,8.6525
레고 닌자고 무비,미국,미국,워너브러더스 코리아(주),2017.9.28,9,2017,1149394400,154966,459,4751,미국,0,1,전체 관람가,101,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,79471,7.148928571,647737.2708,7.390089286
레고 무비,미국,미국,워너브러더스 코리아(주),2014.2.6,2,2014,1601300200,236129,317,6703,미국,0,1,전체 관람가,107,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,1609714.286,8.564285714,230116.2167,8.263333333
레고 무비2,미국,"미국,덴마크,캐나다,노르웨이,호주",워너브러더스 코리아(주),2019.2.6,2,2019,682894040,88392,442,4281,미국,6,1,전체 관람가,107,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,1609714.286,8.564285714,230116.2167,8.263333333
레고 배트맨 무비,미국,미국,워너브러더스 코리아(주),2017.2.9,2,2017,1175424305,148760,427,5949,미국,9,1,전체 관람가,106,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,154500,8.6675,548608.6458,8.126666667
레드 스패로,미국,미국,이십세기폭스코리아(주),2018.2.28,2,2018,860743700,108344,389,6659,미국,3,1,청소년 관람불가,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1016571.429,8.024285714,48314.57143,8.128333333
레드: 더 레전드,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2013.7.18,7,2013,21511371970,3004649,739,55733,미국,7,1,15세 관람가,115,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.40%,872010.75,7.28,1161931.024,6.710619048
레드슈즈,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2019.7.25,7,2019,6103833190,817729,717,20376,한국,0,1,전체 관람가,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30%,0,0,0,0
레드카펫,한국,한국,(주)프레인글로벌,2014.10.23,10,2014,2405669580,316953,385,17696,한국,0,0,15세 관람가,117,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10%,0,0,0,0
레디 플레이어 원,미국,미국,워너브러더스 코리아(주),2018.3.28,3,2018,19933108071,2254430,1079,77173,미국,0,1,12세 관람가,140,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.10%,1896000,7.614,1290237.047,7.856555556
레미제라블,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2012.12.19,12,2012,19635813500,2707479,592,49348,미국,6,1,12세 관람가,158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.30%,1902500,8.205,907191.9187,8.078222222
레버넌트: 죽음에서 돌아온 자,미국,미국,이십세기폭스코리아(주),2016.1.14,1,2016,16107360130,2007188,967,55063,미국,4,1,15세 관람가,156,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.90%,448867.8,8.236,734725.2222,8.057380952
레슬러,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2018.5.9,5,2018,6481379657,771141,957,43079,한국,3,1,15세 관람가,110,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.40%,770000,6.42,2474285.714,8.096984127
레오나르도 다 빈치,이탈리아,이탈리아,(주)스마일이엔티,2018.4.26,4,2018,511192200,64655,207,2621,기타,0,0,전체 관람가,82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,4426750,7.905
레옹,프랑스,프랑스,"(주)제이앤씨미디어그룹,(주)팝파트너스",2013.4.11,4,2013,327530000,43194,75,1677,기타,2,0,청소년 관람불가,132,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.00%,137200,7.186,2334052.542,7.673666667
레이디 맥베스,영국,영국,주식회사 씨네룩스,2017.8.3,8,2017,183617800,23568,53,1034,기타,1,0,청소년 관람불가,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,24000,7.92,1049000,8.65
레이디 버드,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2018.4.4,4,2018,828329700,101781,344,7258,미국,1,1,15세 관람가,94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,184000,8.344285714,169515.6429,8.407142857
레이디버그,한국,"한국,프랑스,일본",(주)삼지애니메이션,2017.2.22,2,2017,310291500,41041,172,2158,한국,0,0,전체 관람가,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0
레전드,프랑스,"프랑스,영국",(주)이수C&E,2015.12.10,12,2015,1436348930,179738,449,9991,기타,3,0,청소년 관람불가,109,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,598000,7.654,1010891.262,7.802857143
레전드 오브 래빗: 불의 전설,중국,중국,(주)팝엔터테인먼트,2015.9.24,9,2015,178371100,24111,126,954,기타,5,0,전체 관람가,80,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,24000,7.71,19240.2,7.435666667
레전드 오브 타잔,미국,미국,워너브러더스 코리아(주),2016.6.29,6,2016,7196970717,858402,593,28021,미국,5,1,12세 관람가,109,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.40%,3038000,8.338,744268.0133,8.023333333
레지던트 이블: 파멸의 날,미국,"미국,독일,호주,캐나다,프랑스",유니버설픽쳐스인터내셔널 코리아(유),2017.1.25,1,2017,6422202365,765259,599,24450,미국,4,1,청소년 관람불가,106,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.40%,684285.7143,7.342857143,270736.2857,7.298833333
레터스 투 갓,미국,미국,(주)모멘텀엔터테인먼트,2016.2.25,2,2016,432604300,66250,119,2297,미국,0,0,전체 관람가,114,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0
레토,러시아,"러시아,프랑스","(주)엣나인필름,플레이리스트(주)",2019.1.3,1,2019,167909772,19427,112,2007,기타,0,0,15세 관람가,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,23000,8.44,376795.5833,8.004166667
레플리카,미국,미국,(주)제이앤씨미디어그룹,2019.9.25,9,2019,324884230,40985,360,5138,미국,0,0,15세 관람가,107,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.00%,648666.6667,8.103333333,589550.375,7.097
령 : 저주받은 사진,일본,일본,(주)스톰픽쳐스코리아,2015.6.4,6,2015,277244253,36371,253,3871,기타,5,0,15세 관람가,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00%,112036,4.45,50960.93333,7.405666667
로건,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",2017.3.1,3,2017,18391060223,2169109,954,68709,미국,1,1,청소년 관람불가,119,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.00%,1431000,8.456666667,1179833.333,8.366666667
로건 럭키,미국,미국,(주)스톰픽쳐스코리아,2018.3.14,3,2018,180226600,23336,257,3250,미국,8,0,12세 관람가,119,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.00%,272770.2,7.042,693080.3083,7.885505952
로그 원: 스타워즈 스토리,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2016.12.28,12,2016,9047995594,1019309,1717,32667,미국,7,1,12세 관람가,133,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.20%,570360,6.45,874316.9583,7.648541667
로그 원: 스타워즈 스토리,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2016.12.28,12,2016,5127537094,596487,907,15441,미국,7,1,12세 관람가,133,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.30%,570360,6.45,874316.9583,7.648541667
로덴시아: 마법왕국의 전설,페루,"페루,아르헨티나",(주)영화사 빅,2013.10.2,10,2013,632768500,98575,221,3017,기타,4,0,전체 관람가,87,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,99000,7.43,99000,7.43
로렌스 애니웨이,캐나다,"캐나다,프랑스",(주)엣나인필름,2013.12.19,12,2013,72887456,9315,27,370,기타,5,0,15세 관람가,168,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,109403.1667,7.994,60956.92222,7.769
로마,멕시코,멕시코,판씨네마(주),2018.12.12,12,2018,352645636,42990,52,1634,기타,0,0,15세 관람가,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,8.514,0,0
로마,멕시코,멕시코,판씨네마(주),2018.12.12,12,2018,173245000,21401,32,728,기타,0,0,15세 관람가,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,8.514,0,0
로마 위드 러브,미국,"미국,이탈리아,스페인","(주)팝엔터테인먼트,(주)나이너스엔터테인먼트",2013.4.18,4,2013,1324599301,180779,201,7618,미국,9,0,청소년 관람불가,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,92360,7.762321429,241061.6111,8.206214286
로마의 휴일,한국,한국,메가박스중앙(주)플러스엠,2017.8.30,8,2017,993321176,134827,436,10999,한국,3,0,15세 관람가,108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,275000,7.84,590011.9048,7.658690476
로망,한국,한국,(주)메리크리스마스,2019.4.3,4,2019,600174900,81754,405,6636,한국,0,0,전체 관람가,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0
로미오와 줄리엣,미국,미국,"이십세기폭스코리아(주),(주)프레인글로벌",2014.3.27,3,2014,84831500,12679,47,1208,미국,0,1,15세 관람가,120,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,0,0,104279.2083,7.06
로보캅,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014.2.13,2,2014,7299641958,979509,627,29686,미국,3,1,12세 관람가,121,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.40%,244279.75,7.4175,164422.1032,7.428174603
로봇 앤 프랭크,미국,미국,(주)마인스 엔터테인먼트,2013.1.17,1,2013,69243000,10379,38,553,미국,5,0,12세 관람가,89,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.00%,10000,6.99,140652.35,8.103566667
"로봇, 소리",한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2016.1.27,1,2016,3519595560,476665,609,25502,한국,6,1,12세 관람가,117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20%,990000,8.435,1645666.013,7.782314626
로빈슨 크루소,벨기에,벨기에,(주)영화사 빅,2016.9.7,9,2016,1071533400,139392,329,4326,기타,0,0,전체 관람가,90,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,570714.2857,8.748571429,537068.3333,7.471666667
로빈슨의 언더워터 어드벤처,러시아,러시아,(주)박수엔터테인먼트,2018.11.15,11,2018,125199550,17674,216,1015,기타,7,0,전체 관람가,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,18000,5.8,2221541.667,7.337444444
로스트 인 더스트,미국,미국,메가박스중앙(주)플러스엠,2016.11.3,11,2016,633772822,81236,354,7248,미국,4,0,15세 관람가,103,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.00%,39239.16667,7.657142857,851269.9048,8.065650794
로스트 인 파리,프랑스,"프랑스,벨기에",그린나래미디어(주),2017.5.18,5,2017,215591038,27206,85,1708,기타,2,0,12세 관람가,83,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,23626.75,7.795416667,23626.75,7.795416667
로얄 어페어,덴마크,"덴마크,스웨덴,독일,체코",(주)화인픽쳐스,2012.12.27,12,2012,118215600,15378,20,767,기타,3,0,청소년 관람불가,137,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,40428.66667,7.94,370915.5833,8.17
로켓맨,영국,"영국,미국",롯데컬처웍스(주)롯데엔터테인먼트,2019.6.5,6,2019,936108063,108586,640,9870,기타,0,1,15세 관람가,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0
로코왕국의 전설: 엘프킹을 찾아서,중국,중국,"(주)마인스 엔터테인먼트,(유)영화사 화수분",2014.6.26,6,2014,107159100,16070,178,1026,기타,4,0,전체 관람가,83,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,16000,6.09,1242099.833,6.975
론 레인저,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013.7.4,7,2013,2750149500,387527,401,14155,미국,3,1,15세 관람가,149,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.20%,1731666.667,7.851666667,439871.6667,8.081055556
론 서바이버,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2014.4.2,4,2014,1433147820,190611,305,11565,미국,1,1,15세 관람가,121,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.10%,0,4.75,0,5.095
롤러코스터,한국,한국,(주)씨제이이엔엠,2013.10.17,10,2013,1913087600,270148,374,14726,한국,0,1,15세 관람가,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,5016000,7.958,3036039.706,7.747825397
롱 리브 더 킹: 목포 영웅,한국,한국,"메가박스중앙(주)플러스엠,(주)콘텐츠 난다긴다",2019.6.19,6,2019,9228798910,1094404,965,38839,한국,4,0,15세 관람가,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.50%,3985000,7.3275,1579738.095,8.095297619
롱 샷,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",2019.7.24,7,2019,1677753797,191122,454,8318,미국,2,0,15세 관람가,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,493333.3333,8.583333333,1743151.333,8.367142857
루돌프와 많이있어,일본,일본,(주)씨제이이엔엠,2016.12.28,12,2016,1627646800,215993,747,5266,기타,11,1,전체 관람가,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,205107.1429,8.603571429,97510.41667,8.475666667
루돌프와 많이있어,일본,일본,(주)씨제이이엔엠,2016.12.28,12,2016,682883600,89510,375,1733,기타,11,1,전체 관람가,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,205107.1429,8.603571429,97510.41667,8.475666667
