,X,name,nation,rep_nation,distributor,director1,director2,director3,director4,director5,director6,director7,director8,director9,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,actor17,actor18,actor19,actor20,actor21,actor22,actor23,actor24,actor25,actor26,actor27,actor28,actor29,actor30,actor31,actor32,actor33,actor34,actor35,actor36,actor37,actor38,actor39,actor40,actor41,actor42,actor43,actor44,actor45,actor46,date3,month,year,sales0,boxoffice_num0,num_of_screen0,num_of_screening0,nation2,num_of_ch,major_distributor,grade,time,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,sales_share,a_avg_dir,r_avg_dir,a_avg_act,r_avg_act
1495,1372,위아영,미국,미국,"(주)브리즈픽처스,(주)영화사오원", 노아 바움백,,NA,NA,NA,NA,NA,NA,NA, 벤 스틸러, 나오미 왓츠, 아만다 사이프리드, 아담 드라이버, 찰스 그로딘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.5.14,5,2015,495668860,62069,235,4954,미국,5,0,15세 관람가,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,329276.725,8.0265,212579.95,7.871666667
1496,1366,위자,미국,미국,유니버설픽쳐스인터내셔널 코리아(유), 마이크 플래너건,,NA,NA,NA,NA,NA,NA,NA, 엘리자베스 리저, 애너리즈 바쏘, 룰루 윌슨, 헨리 토마스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.4.16,4,2015,570989035,73716,337,6160,미국,4,1,15세 관람가,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00%,168500,7.6425,557984.75,7.378333333
1497,989,위자: 저주의 시작,미국,미국,유니버설픽쳐스인터내셔널 코리아(유), 마이크 플래너건,,,,NA,NA,NA,NA,NA, 엘리자베스 리저, 애너리즈 바쏘, 룰루 윌슨, 헨리 토마스,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.11.9,11,2016,2637517406,331877,467,15660,미국,4,1,12세 관람가,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.20%,168500,7.6425,557984.75,7.378333333
1498,1705,위크엔드 인 파리,영국,영국,판씨네마(주), 로저 미첼,,,NA,NA,NA,NA,NA,NA, 짐 브로드벤트, 린제이 던칸,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.5.1,5,2014,263399200,33439,42,1320,기타,2,0,15세 관람가,99,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,61205.25,7.8625,264065.2,7.677857143
1499,1237,위플래쉬,미국,미국,"워터홀컴퍼니(주),(주)쇼박스", 데이미언 셔젤,,NA,NA,NA,NA,NA,NA,NA, 마일즈 텔러, J.K. 시몬스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.3.12,3,2015,12656619045,1589032,574,56028,미국,2,1,15세 관람가,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.70%,1071740.333,7.635,1378080.75,8.6075
1500,1265,위험한 상견례 2,한국,한국,"롯데쇼핑㈜롯데엔터테인먼트,(주)마인스 엔터테인먼트", 김진영,,NA,NA,NA,NA,NA,NA,NA, 진세연, 홍종현, 신정근, 전수경, 김응수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.4.29,4,2015,3575384754,472693,429,18409,한국,5,1,15세 관람가,119,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20%,0,0,1710646.14,7.597321429
1501,1755,위험한 패밀리,미국,"미국,프랑스",(주)프레인글로벌, 뤽 베송,,,NA,NA,NA,NA,NA,NA, 로버트 드 니로, 미셸 파이퍼, 토미 리 존스,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.1.22,1,2014,98410500,17539,130,1551,미국,3,0,청소년 관람불가,111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00%,137200,7.186,1576763.333,8.282952381
1502,788,윈드 리버,미국,"미국,영국,캐나다","(주)다자인소프트,(주)유로커뮤니케이션", 테일러 쉐리던,,,,NA,NA,NA,NA,NA, 제레미 레너, 엘리자베스 올슨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.9.14,9,2017,391538700,50813,330,5055,미국,2,0,15세 관람가,111,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.00%,131166.6667,8.528333333,5341884.9,8.754
1503,1433,윈드랜드,이탈리아,이탈리아,예지림엔터테인먼트, 세르지오 맨피오,,NA,NA,NA,NA,NA,NA,NA, 김경희, 탁원정, 권문정, 박상훈, 윤세웅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.4.2,4,2015,176978200,24936,240,1494,기타,5,0,전체 관람가,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,215950.125,8.28875
1504,542,윌리,말레이시아,말레이시아,㈜코리아스크린,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.10.25,10,2018,178555800,22716,162,1137,기타,0,0,전체 관람가,90,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,23000,6.2525,696690.8333,7.44
1505,1723,유고와 라라 : 신비의 숲 어드벤처,중국,중국,(주)프레인글로벌, 왕운비,,,NA,NA,NA,NA,NA,NA, 소연, 박지윤,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.10.2,10,2014,188535000,26292,167,1151,기타,2,0,전체 관람가,76,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,20650.25,6.52,0,0
1506,1403,유고와 라라: 하늘고래와 구름섬 대모험,중국,중국,와이드 릴리즈(주), 왕운비,,NA,NA,NA,NA,NA,NA,NA, 이재현, 박리나, 홍진욱, 임채헌, 윤세웅, 유지원, 권문정,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.4.9,4,2015,291706400,40374,222,2027,기타,7,0,전체 관람가,80,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,20650.25,6.52,188162.5625,8.51
1507,596,유니콘 원정대: 비밀의 다이어리,인도,인도,(주)팝엔터테인먼트, 카말 반살,,,,,,,,, 최원형, 변종필, 장은숙, 안종덕, 장경희, 이민하,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.6.21,6,2018,109649600,14261,235,1154,기타,6,0,전체 관람가,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,21448.125,7.45875
1508,264,유랑지구,중국,중국,(주)키다리이엔티, 곽범,,,,,,,NA,NA, 굴초소, 오경, 조금맥,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.4.18,4,2019,147817410,17637,178,2125,기타,3,0,12세 관람가,125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00%,18000,7.17,11191.25,7.295833333
1509,880,유리정원,한국,한국,(주)리틀빅픽쳐스, 신수원,,,,NA,NA,NA,NA,NA, 문근영, 김태훈, 서태화,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.10.25,10,2017,160437700,22752,332,4480,한국,3,0,12세 관람가,116,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.00%,679309.1167,7.990666667,1082137.375,7.8675
1510,1057,유스,이탈리아,"이탈리아,프랑스,스위스,영국",그린나래미디어(주),,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.1.7,1,2016,663547600,85363,65,3204,기타,0,0,15세 관람가,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,28059.2,7.795,225827.0268,8.594303571
1511,1457,유아 낫 유,미국,미국,(주)마인스 엔터테인먼트,,,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.1.21,1,2015,138505400,17372,103,1243,미국,0,0,15세 관람가,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0
1512,1793,유아 넥스트,미국,미국,㈜영화사 백두대간, 애덤 윈가드,,,NA,NA,NA,NA,NA,NA, 샤니 빈슨, AJ 보웬, 조 스완버그,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.8.7,8,2014,104015900,12714,78,723,미국,3,0,청소년 관람불가,95,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.00%,253333.3333,7.453333333,68976.66667,7.169166667
1513,40,유열의 음악앨범,한국,한국,CGV아트하우스, 정지우,,,,,,,NA,NA, 김고은, 정해인,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.8.28,8,2019,10233455040,1245532,1078,59626,한국,2,0,12세 관람가,122,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.50%,444979.1429,7.827142857,1017690.333,7.495833333
1514,419,유전,미국,미국,(주)팝엔터테인먼트, 줄리아 하트,,,,,,,,, 구구 바샤-로, 데이빗 스트라탄, 로레인 투세인트,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.6.7,6,2018,1564910938,177647,422,9327,미국,3,0,15세 관람가,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,20000,7.19,56456.58333,7.142666667
1515,130,윤희에게,한국,한국,(주)리틀빅픽쳐스, 임대형,,,,,,,NA,NA, 김희애, 김소혜, 성유빈, 나카무라 유코, 키노 하나,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.11.14,11,2019,931873501,117019,317,6795,한국,5,0,12세 관람가,105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,0,0,1099562.833,8.172095238
1516,1803,은밀하게 위대하게,한국,한국,(주)쇼박스, 장철수,,,,NA,NA,NA,NA,NA, 김수현, 박기웅, 이현우, 손현주,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.6.5,6,2013,48700887413,6959083,1341,117461,한국,4,1,15세 관람가,123,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.10%,1956250,7.475,3249975.375,7.073604167
1517,1326,은밀한 유혹,한국,한국,(주)씨제이이엔엠, 윤재구,,NA,NA,NA,NA,NA,NA,NA, 임수정, 유연석,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.6.4,6,2015,1137666247,145547,394,14968,한국,2,1,15세 관람가,110,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.10%,1073333.333,7.092,883845.1548,8.114166667
1518,894,은혼,일본,일본,(주)라이크콘텐츠,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.12.7,12,2017,148853500,18323,137,2136,기타,0,0,15세 관람가,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,35000,9.29,0,0
1519,1908,응징자,한국,한국,(주)인벤트스톤, 신재호,,,,NA,NA,NA,NA,NA, 양동근, 주상욱, 이태임,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.10.30,10,2013,1388412500,192347,305,12023,한국,3,0,청소년 관람불가,103,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,0,0,994285.7143,6.1675
1520,1464,이다,폴란드,"폴란드,덴마크",시네마 뉴원,,,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.2.18,2,2015,119357345,15668,34,1065,기타,0,0,15세 관람가,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,17088,7.67,164657,8.32
1521,1749,이디야와 얼음왕국의 전설,캐나다,캐나다,(주)미디어데이, 낸시 플로렌스 사바르,,,NA,NA,NA,NA,NA,NA, 팀 로즌, 레이첼 르페브르,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.2.27,2,2014,119493200,18179,136,987,기타,2,0,전체 관람가,80,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,9661,6.71,289000,6.495
1522,1180,이레셔널 맨,미국,미국,(주)프레인글로벌, 우디 앨런,,,,NA,NA,NA,NA,NA, 호아킨 피닉스, 엠마 스톤, 파커 포시, 제이미 블랙리,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.7.21,7,2016,155721500,19287,40,914,미국,4,0,청소년 관람불가,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,60000,7.565,568378.3929,8.00077381
1523,807,이모티: 더 무비,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점, 토니 레온디스,,,,NA,NA,NA,NA,NA, T.J. 밀러, 제임스 코든, 안나 페리스, 마야 루돌프, 패트릭 스튜어트, 크리스티나 아길레라, 소피아 베르가라, 션 헤이즈,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.8.2,8,2017,290079700,40372,134,1949,미국,8,1,전체 관람가,91,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,15325,7.5725,396609.8952,7.844690476
1524,1233,이미테이션 게임,영국,영국,메가박스중앙(주)플러스엠, 모튼 틸덤,,NA,NA,NA,NA,NA,NA,NA, 베네딕트 컴버배치, 키이라 나이틀리, 매튜 구드,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.2.17,2,2015,13655929120,1743963,541,44782,기타,3,0,15세 관람가,114,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.80%,1200000,8.37,294145.5222,8.340444444
1525,1459,이민자,미국,미국,주식회사 씨네룩스, 제임스 그레이,,NA,NA,NA,NA,NA,NA,NA, 마리옹 꼬띠아르, 호아킨 피닉스, 제레미 레너,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.9.3,9,2015,130809123,16667,36,936,미국,3,0,15세 관람가,117,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.00%,93564.71429,7.965714286,1881111.333,8.368333333
1526,2036,이별계약,한국,"한국,중국",(주)씨제이이엔엠, 오기환,,,,NA,NA,NA,NA,NA, 펑위옌, 바이바이허, 장경부,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.6.20,6,2013,131141000,18301,64,1355,한국,3,1,12세 관람가,103,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,621600,6.061428571,62487.11111,8.106666667
1527,491,이별의 아침에 약속의 꽃을 장식하자,일본,일본,(주)미디어캐슬, 오카다 마리,,,,,,,,, 이와미 마나카, 이리노 미유, 카야노 아이,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.7.19,7,2018,321863500,37764,121,2070,기타,3,0,12세 관람가,115,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,69800,9.061
1528,1738,이브 생 로랑,프랑스,프랑스,(주)블룸즈베리파트너스, 자릴 라스페르,,,NA,NA,NA,NA,NA,NA, 피에르 니네이, 기욤 갈리엔, 샬롯 르 본, 니콜라이 킨스키,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.6.26,6,2014,166422300,21280,53,919,기타,4,0,청소년 관람불가,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,11685,6.805,110294.9722,7.865277778
1529,1393,이스케이프,미국,미국,(주)넥스트엔터테인먼트월드(NEW),,,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.11.5,11,2015,365265000,47760,264,4020,미국,0,1,15세 관람가,88,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.00%,79000,7.795,520086.3,7.790333333
1530,240,이스케이프 게임,독일,독일,제인앤유,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.10.11,10,2019,66331020,22451,3,98,기타,0,0,0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,12772.5,8.85
1531,69,이스케이프 룸,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점, 피터 듀크스,,,,,,,NA,NA, 크리스틴 돈런, 랜디 웨인, 스키트 울리치,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.3.14,3,2019,5007420664,563114,850,29219,미국,3,1,15세 관람가,88,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.30%,0,0,774,4.803333333
1532,1891,이스케이프 플랜,미국,미국,판씨네마(주), 미카엘 하프스트롬,,,,NA,NA,NA,NA,NA, 아놀드 슈왈제네거, 실베스터 스탤론, 제임스 카비젤,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.12.5,12,2013,2106938679,292892,287,10331,미국,3,0,청소년 관람불가,115,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.10%,171627.6,7.733,513144.0667,7.543333333
1533,118,이웃집 토토로,일본,일본,"(주)스마일이엔티,(주)키다리이엔티", 미야자키 하야오,,,,,,,NA,NA, 히다카 노리코, 사카모토 치카, 타카기 히토시,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.6.6,6,2019,1336253176,162737,435,6833,기타,3,0,전체 관람가,87,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,32582,8.001666667,0,9.53
1534,1112,이웃집에 신이 산다,벨기에,"벨기에,프랑스,룩셈부르크",(주)엣나인필름, 자코 반 도마엘,,,,NA,NA,NA,NA,NA, 브누와 뽀엘부르드, 욜랜드 모로, 까뜨린느 드뇌브, 프랑소아 다미앙, 필리 그로인,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.12.24,12,2015,792306650,98076,165,3195,기타,5,0,청소년 관람불가,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,41365.66667,8.135,26507.8,7.776666667
1535,1383,이웃집에 신이 산다,벨기에,"벨기에,프랑스,룩셈부르크",(주)엣나인필름, 자코 반 도마엘,,NA,NA,NA,NA,NA,NA,NA, 브누와 뽀엘부르드, 욜랜드 모로, 까뜨린느 드뇌브, 프랑소아 다미앙, 필리 그로인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.12.24,12,2015,421457300,53368,80,1213,기타,5,0,청소년 관람불가,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,41365.66667,8.135,26507.8,7.776666667
1536,281,이케아 옷장에서 시작된 특별난 여행,프랑스,프랑스,(주)스마일이엔티, 켄 스콧,,,,,,,NA,NA, 다누쉬, 에린 모리아티, 베레니스 베조,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.7.18,7,2019,127812770,15627,71,1016,기타,3,0,12세 관람가,96,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,10678,8.82,10958.88889,8.611666667
1537,1071,이퀄스,미국,미국,(주)키다리이엔티, 켄타나 H. 쿠야스,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.8.31,8,2016,519972300,68902,357,6177,미국,0,0,15세 관람가,101,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.00%,0,0,0,0
1538,236,이타미 준의 바다,한국,한국,(주)영화사 진진, 정다운,,,,,,,NA,NA, 쿠마 켄고, 유이화, 반 시게루, 양방언, 유지태,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.8.15,8,2019,189163160,23302,57,1501,한국,5,0,전체 관람가,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,0,0,1532285.714,8.112857143
1539,1287,이터널 선샤인,미국,미국,"(주)노바미디어,코리아픽쳐스(주)", 미셸 공드리,,NA,NA,NA,NA,NA,NA,NA, 짐 캐리, 케이트 윈슬렛, 커스틴 던스트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.11.5,11,2015,2581017592,315447,108,8891,미국,3,0,15세 관람가,107,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.20%,47609.5,7.624,96676.91667,7.8975
1540,727,이프 온리,미국,미국,"유니코리아문예투자(주),CJ ENM", 길 정거,,,,NA,NA,NA,NA,NA, 제니퍼 러브 휴잇, 폴 니콜스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.11.29,11,2017,1276866400,159627,168,8759,미국,2,1,15세 관람가,96,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.10%,512414,8.8,596750,7.6345
1541,1628,익스펜더블 3,미국,미국,롯데쇼핑㈜롯데엔터테인먼트, 패트릭 휴즈,,,NA,NA,NA,NA,NA,NA, 실베스터 스탤론, 제이슨 스타뎀, 안토니오 반데라스, 이연걸, 웨슬리 스나입스, 돌프 룬드그렌, 멜 깁슨, 해리슨 포드, 아놀드 슈왈제네거,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.8.20,8,2014,1158358800,152025,320,8087,미국,9,1,15세 관람가,127,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,209997.2667,7.655888889,790260.8073,7.525260417
1542,2040,인 더 하우스,프랑스,프랑스,찬란, 프랑소와 오종,,,,NA,NA,NA,NA,NA, 파브리스 루치니, 크리스틴 스콧 토마스, 어니스트 움하우어, 엠마누엘 자이그너,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.7.4,7,2013,128871000,17700,25,758,기타,4,0,15세 관람가,105,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.00%,11905,8.185714286,50403.41667,7.585583333
1543,1539,인간중독,한국,한국,(주)넥스트엔터테인먼트월드(NEW), 김대우,,,NA,NA,NA,NA,NA,NA, 송승헌, 임지연, 조여정, 온주완,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.5.14,5,2014,11284912400,1441973,682,44057,한국,4,1,청소년 관람불가,132,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.70%,2240000,7.583333333,1665501.292,7.1725
1544,935,인디펜던스 데이 : 리써전스,미국,미국,이십세기폭스코리아(주), 롤랜드 에머리히,,,,NA,NA,NA,NA,NA, 빌 풀만, 리암 헴스워스, 제프 골드브럼, 비비카 A. 폭스, 제시 어셔, 조이 킹, 마이카 먼로, 샤를로뜨 갱스부르, 윌리암 피츠너,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.6.22,6,2016,12770879840,1500830,926,47432,미국,9,1,12세 관람가,120,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.70%,1906000,7.286,612663.7083,7.447777778
